0.000000e+00, 1.000000e+00
1.586663e-02, 9.997511e-01
3.173326e-02, 9.990047e-01
4.759989e-02, 9.977615e-01
6.346652e-02, 9.960227e-01
7.933315e-02, 9.937902e-01
9.519978e-02, 9.910662e-01
1.110664e-01, 9.878534e-01
1.269330e-01, 9.841550e-01
1.427997e-01, 9.799748e-01
1.586663e-01, 9.753170e-01
1.745329e-01, 9.701862e-01
1.903996e-01, 9.645877e-01
2.062662e-01, 9.585270e-01
2.221328e-01, 9.520104e-01
2.379994e-01, 9.450442e-01
2.538661e-01, 9.376357e-01
2.697327e-01, 9.297921e-01
2.855993e-01, 9.215214e-01
3.014660e-01, 9.128320e-01
3.173326e-01, 9.037326e-01
3.331992e-01, 8.942323e-01
3.490659e-01, 8.843408e-01
3.649325e-01, 8.740679e-01
3.807991e-01, 8.634240e-01
3.966657e-01, 8.524199e-01
4.125324e-01, 8.410666e-01
4.283990e-01, 8.293755e-01
4.442656e-01, 8.173585e-01
4.601323e-01, 8.050276e-01
4.759989e-01, 7.923952e-01
4.918655e-01, 7.794741e-01
5.077321e-01, 7.662772e-01
5.235988e-01, 7.528179e-01
5.394654e-01, 7.391098e-01
5.553320e-01, 7.251665e-01
5.711987e-01, 7.110022e-01
5.870653e-01, 6.966311e-01
6.029319e-01, 6.820676e-01
6.187986e-01, 6.673266e-01
6.346652e-01, 6.524227e-01
6.505318e-01, 6.373710e-01
6.663984e-01, 6.221867e-01
6.822651e-01, 6.068850e-01
6.981317e-01, 5.914813e-01
7.139983e-01, 5.759912e-01
7.298650e-01, 5.604303e-01
7.457316e-01, 5.448142e-01
7.615982e-01, 5.291587e-01
7.774648e-01, 5.134795e-01
7.933315e-01, 4.977923e-01
8.091981e-01, 4.821131e-01
8.250647e-01, 4.664576e-01
8.409314e-01, 4.508415e-01
8.567980e-01, 4.352806e-01
8.726646e-01, 4.197905e-01
8.885313e-01, 4.043868e-01
9.043979e-01, 3.890851e-01
9.202645e-01, 3.739008e-01
9.361311e-01, 3.588491e-01
9.519978e-01, 3.439452e-01
9.678644e-01, 3.292042e-01
9.837310e-01, 3.146407e-01
9.995977e-01, 3.002696e-01
1.015464e+00, 2.861053e-01
1.031331e+00, 2.721620e-01
1.047198e+00, 2.584538e-01
1.063064e+00, 2.449946e-01
1.078931e+00, 2.317977e-01
1.094797e+00, 2.188766e-01
1.110664e+00, 2.062442e-01
1.126531e+00, 1.939133e-01
1.142397e+00, 1.818963e-01
1.158264e+00, 1.702052e-01
1.174131e+00, 1.588519e-01
1.189997e+00, 1.478478e-01
1.205864e+00, 1.372039e-01
1.221730e+00, 1.269310e-01
1.237597e+00, 1.170395e-01
1.253464e+00, 1.075392e-01
1.269330e+00, 9.843976e-02
1.285197e+00, 8.975035e-02
1.301064e+00, 8.147970e-02
1.316930e+00, 7.363613e-02
1.332797e+00, 6.622756e-02
1.348664e+00, 5.926143e-02
1.364530e+00, 5.274476e-02
1.380397e+00, 4.668412e-02
1.396263e+00, 4.108560e-02
1.412130e+00, 3.595484e-02
1.427997e+00, 3.129701e-02
1.443863e+00, 2.711681e-02
1.459730e+00, 2.341843e-02
1.475597e+00, 2.020560e-02
1.491463e+00, 1.748156e-02
1.507330e+00, 1.524905e-02
1.523196e+00, 1.351031e-02
1.539063e+00, 1.226711e-02
1.554930e+00, 1.152069e-02
1.570796e+00, 1.127179e-02
